id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a51e060,0.0001146702,0.9441426,0.0001252981,0.05552316,9.430033e-05
7a4c0f5a,0.002075638,0.7515736,0.002065273,0.2438633,0.0004222001
7a4b9976,0.4894695,0.3244838,0.1358619,0.03686247,0.01332235
7a4b27d4,0.5501888,0.0208106,0.2951166,0.1326903,0.001193621
7a51c698,0.9415951,0.01814847,0.0357359,0.00139984,0.003120627
7a474bb4,0.02112301,0.4030131,0.002008391,0.555455,0.01840053
7a480054,0.001984396,0.02113805,0.132438,0.8443142,0.0001253003
7a4a4044,3.993946e-05,0.6698521,0.0002529052,0.3297941,6.097409e-05
7a4c35ca,0.0002915318,0.5783216,7.139363e-05,0.421286,2.944201e-05
7a4d3fd8,1.184376e-05,0.9973844,1.733691e-06,0.002432346,0.0001695186
7a4c1a68,8.206716e-06,0.9265857,2.533158e-05,0.07337201,8.781897e-06
7a4eb1c4,0.001479965,0.9920081,0.0001654019,0.005987734,0.000358764
7a4a51ce,1.807797e-05,0.9793103,6.192673e-06,0.02049384,0.00017151
7a4a14fc,0.007961354,0.8829274,0.0002620354,0.1032389,0.0056102
7a5015d2,0.0009151989,0.987235,0.0003660817,0.01133865,0.0001450328
7a4ba95c,0.0003107623,0.9480174,0.0001474322,0.0510687,0.0004556096
7a5101ae,4.010584e-05,0.9753609,7.535807e-06,0.02411693,0.0004744815
7a4d0a22,0.001296549,0.9809695,0.0002698326,0.01612957,0.001334587
7a5134ee,0.000236511,0.943348,0.0005350743,0.05572344,0.0001569884
7a4a85c2,0.0399394,0.7856152,0.005112497,0.1600124,0.009320606
7a514b14,0.01353108,0.2039244,0.01851597,0.7596437,0.004384848
7a4d0a90,0.0006123431,0.04775084,0.02382737,0.9277272,8.217514e-05
7a485fd6,0.0001175106,0.05678876,0.0009174435,0.9408932,0.001283072
7a4f668c,0.0009676912,0.842007,9.916895e-05,0.1367136,0.02021265
7a44e752,0.0001080768,0.01433498,0.003930246,0.9815739,5.277352e-05
7a5162d4,0.0009322664,0.003007641,0.01077193,0.9834853,0.001802931
7a465894,6.869307e-05,0.8966994,1.180246e-05,0.1030158,0.0002043843
7a4c9a10,0.0001148329,0.9984397,3.445147e-06,0.001056255,0.0003857067
7a485810,0.0001671761,0.9891567,2.071171e-05,0.01046934,0.0001859192
7a4a9788,2.236371e-05,0.9973407,1.139936e-06,0.002566023,6.965023e-05
7a503198,0.0006699909,0.9909009,0.0003829884,0.006108309,0.001937825
7a4e206a,0.0112191,0.9366171,0.0001370885,0.05183569,0.000190997
7a4c15ea,0.009788358,0.7341052,0.09752861,0.1388629,0.01971503
7a4f8536,0.001283851,0.2963539,0.0008998458,0.697454,0.004008395
7a513df4,8.748641e-06,0.0005604646,0.002076214,0.9973503,4.259415e-06
7a4d7624,7.763167e-05,0.002950093,0.002509102,0.9940916,0.000371672
7a4c9e8e,3.000413e-07,0.002382552,0.0001103071,0.9975042,2.6765e-06
7a4b2554,0.001991154,0.1860668,0.0009116979,0.7711884,0.03984195
7a502b12,0.0007413931,0.1571773,0.001714793,0.8361742,0.004192204
7a4c32e6,0.05403323,0.01491994,0.6325871,0.2978006,0.0006590523
7a4a8a2c,0.807992,0.06267757,0.08194108,0.0438453,0.003544021
7a467b76,4.709166e-05,0.1762848,0.01434129,0.809294,3.275992e-05
7a51b554,0.0006509367,0.1790591,0.003309431,0.816824,0.0001564529
7a4622e8,1.3524e-06,0.002258707,0.0001469403,0.9975902,2.888869e-06
7a4a599e,8.986863e-07,0.6030654,4.767542e-05,0.3968783,7.74692e-06
7a4d17c4,9.989738e-05,0.883064,0.002393336,0.1142476,0.00019517
7a4fb740,0.05818637,0.7875792,0.007436478,0.1359244,0.01087345
7a4ceed4,8.645262e-05,0.9990287,3.411141e-06,0.0007596962,0.0001217395
7a45d1a8,0.002373295,0.4723424,0.002426936,0.5217836,0.00107373
7a4ef33c,0.0002329498,0.05963928,0.002783886,0.9372756,6.827836e-05
7a4ec808,0.000246285,0.002939959,0.02809665,0.9686778,3.937923e-05
7a4eb8d6,0.0001366019,0.5098126,0.002170374,0.4874892,0.0003912048
7a4f39d2,0.001405781,0.007777961,0.2492814,0.7413511,0.0001838163
7a47a140,0.0003809377,0.01643353,0.001259117,0.9819071,1.926567e-05
7a4ec79a,8.90449e-05,0.000569644,0.006522109,0.9926604,0.000158806
7a4be75a,0.5597262,0.007036907,0.03224735,0.4001737,0.0008158235
7a515d20,0.00251154,0.5168343,0.002259473,0.4756583,0.002736278
7a4e6048,0.9516458,0.01704547,0.002124545,0.02794896,0.001235228
7a4b4ade,0.001114512,0.001526407,0.250766,0.7465565,3.649664e-05
7a4e6250,0.0002477902,0.0004073315,0.003863329,0.9954724,9.130643e-06
7a4848f2,5.244346e-05,0.0188612,0.002029262,0.9790164,4.074373e-05
7a4fe30a,0.005559481,0.01742212,0.003955954,0.9728984,0.0001640931
7a5098e0,0.9096441,0.03861362,0.01547831,0.03341231,0.002851558
7a4c4f60,0.1119411,0.002626286,0.8452261,0.03823597,0.001970553
7a469bb0,1.838314e-05,0.00333278,0.0002308611,0.9964159,2.095623e-06
7a50b06e,0.01692599,0.03541305,0.05680911,0.8908055,4.626906e-05
7a4e0e68,2.688956e-06,0.9958501,7.377746e-07,0.003794542,0.0003518882
7a496e3a,0.0002244977,0.9982254,8.334135e-06,0.0009457512,0.0005959561
7a49ff30,0.0001444023,0.9783336,0.0001959927,0.02122178,0.0001041145
7a4c2b84,2.043383e-05,0.6911259,0.0004112707,0.3084387,3.759272e-06
7a4533a6,0.000370116,0.001397304,0.5052587,0.4929243,4.957205e-05
7a48103a,0.01511559,0.01287758,0.7943055,0.1768732,0.000828185
7a4878d6,0.001503009,0.001085843,0.9817555,0.01558293,7.27604e-05
7a455d2c,0.002585715,0.5175842,0.0008766821,0.4788803,7.312735e-05
7a49913a,4.839797e-06,0.7761007,0.0002975239,0.2235869,9.998119e-06
7a4598f0,6.640003e-06,0.9886584,8.135098e-06,0.01131036,1.654047e-05
7a500c04,8.323667e-05,0.9573925,0.0002012456,0.04215829,0.0001648075
7a481332,0.0001141827,0.9957552,4.798386e-06,0.003797775,0.0003280579
7a48366e,0.004380134,0.8451295,0.002023687,0.1402577,0.008209039
7a500042,0.6022022,0.2656696,0.007054382,0.1213447,0.003729187
7a4b859e,0.0006892212,0.002443063,0.2271644,0.7696409,6.250527e-05
7a4f46fc,0.00767286,0.3480065,0.04722222,0.5965034,0.0005950289
7a4cad98,0.0002034111,0.03750783,0.2009172,0.7611452,0.0002263388
7a47a604,2.777327e-06,0.9007981,4.208709e-05,0.09914768,9.392091e-06
7a48cebc,0.00121021,0.2881468,0.02323221,0.6858539,0.001556874
7a4c9178,0.002971076,0.1999647,0.03869436,0.7579345,0.0004352749
7a46ba28,0.01082124,0.6605278,0.03608365,0.2891079,0.003459444
7a49888e,0.7728522,0.03268339,0.07342245,0.1080351,0.01300696
7a4773fa,0.001393363,0.7403073,0.0178219,0.239724,0.0007534596
7a4c1720,0.0007103444,0.07305848,0.0238735,0.9022658,9.188135e-05
7a4c11c6,2.278803e-06,0.01059126,0.0006000255,0.9887947,1.179153e-05
7a493f6e,3.35753e-07,0.07841045,0.0001277186,0.9214566,4.897523e-06
7a50a93e,5.043519e-05,0.8966111,8.183675e-05,0.1032279,2.864801e-05
7a497eac,0.0001094417,0.01961954,0.001392165,0.9732069,0.005671863
7a4bdc4c,0.0008469031,0.3668091,0.01837501,0.6129087,0.001060304
7a46b820,0.001656345,0.9284127,0.006611799,0.06251629,0.0008027864
7a4b200e,0.0001899373,0.9630734,0.003014411,0.03000566,0.00371669
7a4b24f0,0.00206204,0.1151034,0.09993599,0.7828755,2.297608e-05
7a5159d8,0.1560296,0.8177267,8.370898e-05,0.02099569,0.005164275
7a4ddda8,0.0009083321,0.9081118,0.0009388465,0.08969522,0.0003457653
7a4556e2,2.159093e-05,0.8816476,0.0009184078,0.116965,0.000447516
7a483952,6.216703e-05,0.9022299,0.006009654,0.09138602,0.0003122216
7a48624c,0.002661644,0.8346812,0.008724352,0.1535077,0.0004250543
7a48255c,0.0162981,0.03213416,0.03164966,0.9189166,0.001001416
7a4bad76,1.329505e-05,0.111522,6.986892e-05,0.8883927,2.069583e-06
7a46a95c,0.01394664,0.4383454,0.01911065,0.5285337,6.366669e-05
7a4e0224,0.0002486473,0.4668579,0.01199692,0.5202706,0.0006259746
7a48b102,0.0219333,0.08150246,0.04115942,0.8553058,9.907489e-05
7a49e298,1.568883e-05,0.002727596,0.0008454058,0.9963505,6.079774e-05
7a4f5ca0,0.0001442568,0.9023022,1.304088e-05,0.09750948,3.111075e-05
7a4bf4ca,0.0009165513,0.6044825,0.0005866904,0.3937669,0.0002474061
7a4f69d4,6.522153e-05,0.3734761,0.006780556,0.6186728,0.001005352
7a4c7d5a,0.000823105,0.9872591,5.5203e-06,0.01107874,0.0008335255
7a4f0746,1.729156e-05,0.146734,0.004547983,0.848658,4.283744e-05
7a4fe4a4,0.00835254,0.1552885,0.02664857,0.8092661,0.0004443389
7a4f1e52,0.002786832,0.5287119,0.01286558,0.4551536,0.0004822364
7a4664a6,0.0001308815,0.9578129,0.0002221543,0.03948174,0.002352364
7a50b1a4,0.0002056917,0.02962393,0.0008679413,0.9692979,4.555483e-06
7a4fd482,7.301859e-05,0.003746909,0.003613798,0.9925652,1.07048e-06
7a51210c,0.0002858583,0.09309489,0.01266722,0.8936747,0.0002772844
7a505b82,0.002689437,0.3551293,0.376044,0.2652817,0.0008556248
7a4b7fea,0.000185362,0.009967937,0.9715066,0.01821237,0.0001277785
7a4f4c4c,0.01301573,0.9604719,0.0002348371,0.02202716,0.004250402
7a4b2edc,0.00606348,0.02274051,0.893747,0.07731258,0.00013652
7a461dac,2.948402e-06,0.02612283,0.000948944,0.9729227,2.573065e-06
7a4ca23a,6.791708e-05,0.9960845,4.307562e-06,0.003606574,0.000236718
7a49281c,5.719339e-07,0.9935268,3.594909e-07,0.006450818,2.148876e-05
7a4dfe6e,1.694644e-05,0.05448164,0.0007561019,0.9447102,3.511575e-05
7a4b8256,0.001189517,0.05384026,0.03778975,0.9065374,0.0006431209
7a511c70,4.332665e-05,0.5462731,0.0006531111,0.452556,0.0004745277
7a4e0288,0.9813918,0.002325654,0.005976357,0.009961478,0.000344729
7a48672e,0.000145088,0.7970427,0.001123283,0.2005588,0.001130106
7a467cb6,0.0001773304,0.2380798,0.02170764,0.7398747,0.0001605087
7a51da2a,0.004080938,0.9238312,0.0007601014,0.04641721,0.02491058
7a4c2f3a,9.326129e-06,0.9340786,0.000127914,0.06577246,1.153693e-05
7a514a4c,2.117624e-06,0.8080782,5.713881e-05,0.1918527,9.960325e-06
7a4e725e,3.261055e-05,0.9944772,7.434947e-05,0.005361508,5.438802e-05
7a465d9e,3.720319e-05,0.9611246,0.0001586955,0.0382419,0.0004376131
7a4b33b4,3.36039e-05,0.001071087,0.008477581,0.9903232,9.451874e-05
7a5094da,0.0001491918,0.06301013,0.0002464989,0.9365898,4.31397e-06
7a473840,6.425718e-06,0.0005617095,0.002864679,0.9965507,1.648431e-05
7a50711c,4.182153e-05,0.05651726,0.001021626,0.9424081,1.124567e-05
7a4856d0,4.777811e-05,0.006453753,0.001842358,0.9916496,6.460825e-06
7a4f2f3c,0.003532579,0.1063483,0.08390151,0.8054691,0.0007484852
7a50d792,2.324525e-05,0.1282312,0.001088734,0.8706441,1.274087e-05
7a4d71ba,0.9915473,0.00167138,0.0003193902,0.006446321,1.559092e-05
7a49a9a4,2.118256e-05,0.9822555,3.423143e-05,0.01757215,0.0001170267
7a45043a,0.0004852624,0.983988,6.394766e-05,0.01532074,0.0001420279
7a4a4b16,1.895179e-06,0.9430024,5.092737e-05,0.05692404,2.072946e-05
7a4e9374,0.03384818,0.5908902,0.06691539,0.2962625,0.01208368
7a4a2e38,0.0001927042,0.9887189,1.44983e-05,0.0102052,0.0008687844
7a48324a,0.0001227642,0.9597282,0.0001170938,0.008067682,0.03196432
7a4754b0,0.0005886594,0.2927659,0.01002346,0.6958503,0.0007716488
7a477288,0.0001186455,0.156571,0.002420308,0.8408423,4.769612e-05
7a503bca,0.001944287,0.0007585997,0.8412897,0.1559719,3.554707e-05
7a4be48a,0.2243049,0.001589041,0.447614,0.326223,0.000269103
7a50de7c,0.0002871113,0.997593,1.125177e-06,0.002002393,0.0001163686
7a48453c,0.0001986052,0.991785,5.19504e-06,0.007957585,5.361572e-05
7a48a7c0,3.058971e-05,0.9904717,4.574056e-05,0.009339812,0.000112223
7a4786a6,0.001924932,0.01996713,0.08824903,0.8889827,0.0008762049
7a4dd4f2,0.001294601,0.9524741,0.00212236,0.03778909,0.006319859
7a476694,0.9933821,0.003419703,0.002490275,0.0005787548,0.0001292273
7a46ed36,5.114427e-05,0.046157,0.003238486,0.9504969,5.657442e-05
7a4e8a14,0.01236339,0.1196096,0.02455605,0.8426258,0.0008450774
7a45b182,0.1514983,0.1104471,0.2340349,0.5039506,6.901232e-05
7a46a9c0,2.650009e-05,0.7281687,0.003547374,0.2680491,0.0002083106
7a4eec70,7.815769e-05,0.03523815,0.01954653,0.9449527,0.0001844528
7a452172,0.0005865927,0.002878167,0.03932296,0.9571997,1.250435e-05
7a479588,0.002961288,0.001073795,0.02593368,0.969911,0.0001202322
7a4b900c,0.0007293925,0.9384195,0.001492966,0.05829287,0.001065187
7a4eb2fa,0.0009490838,0.9452877,0.001046422,0.0521036,0.0006132361
7a4ad00e,0.6748615,0.005137525,0.108702,0.2111063,0.000192594
7a50a2b8,5.297377e-06,0.0260723,0.0002763276,0.9735813,6.475313e-05
7a4f5890,1.751553e-05,0.3724433,0.0002928239,0.6272313,1.512089e-05
7a4997d4,2.904914e-05,0.02811825,0.1029519,0.8688915,9.368986e-06
7a4f9850,0.000170749,0.7381932,0.006177165,0.2538907,0.00156827
7a4c887c,0.001351181,0.3596615,0.07645512,0.562376,0.0001561481
7a4b1fa0,1.412831e-05,0.9893498,7.686677e-07,0.01050404,0.0001311927
7a4be066,9.210148e-05,0.0002791095,0.002424305,0.9971813,2.313196e-05
7a4e4392,0.0001156122,0.9717733,2.039735e-05,0.009516497,0.0185741
7a4d7f84,0.0008213952,0.9874464,0.0001065916,0.01133605,0.0002893972
7a48e564,1.047374e-05,0.7668152,0.001463635,0.2316984,1.223568e-05
7a4e909a,0.001606982,0.3482003,0.006518523,0.640715,0.002959194
7a50ad3a,0.001406795,0.6428702,0.0001019812,0.3552305,0.0003904025
7a4baa2e,0.01159014,0.9741966,0.0001541336,0.01288105,0.001178161
7a4b970a,0.000183491,0.9981515,3.026438e-06,0.001479064,0.0001829491
7a51c558,0.003222374,0.9726669,0.0006709779,0.0206342,0.002805586
7a4e8050,3.65941e-05,0.9539157,0.0003265649,0.04552753,0.0001935469
7a4b0c54,5.620937e-06,0.8895422,4.320605e-05,0.1103826,2.642483e-05
7a4e50d0,5.460834e-06,0.9302346,0.001215154,0.06844199,0.0001028495
7a466154,0.002945911,0.3386607,0.1952159,0.4630196,0.0001580186
7a503b66,8.766336e-05,0.9944633,2.00137e-05,0.004651177,0.0007778838
7a4d651c,0.003816139,0.9366579,0.0001140946,0.0588766,0.0005351739
7a51a280,3.896319e-06,0.000858842,0.001992441,0.997134,1.083651e-05
7a4b502e,0.00274253,0.07388546,0.002782515,0.9203174,0.0002721949
7a519bf0,0.005748197,0.2970833,0.08035192,0.616721,9.561074e-05
7a4a4d96,0.6681443,0.03337247,0.2017819,0.0946469,0.002054381
7a508224,0.9727499,0.002299346,0.02308916,0.0006632613,0.001198175
7a4aba6a,1.633577e-06,0.0003393572,0.001044654,0.9986132,1.084546e-06
7a4e774a,0.0009314549,0.003573507,0.01484018,0.9805591,9.581714e-05
7a4fe846,0.0009715406,0.002803038,0.00445326,0.9917543,1.783867e-05
7a45a05c,1.142118e-06,0.04704683,3.757799e-05,0.9529105,3.939302e-06
7a466e9c,0.0001905484,0.9581881,7.252723e-05,0.03903236,0.002516521
7a51884a,2.522959e-06,0.9991432,6.265461e-07,0.0008505791,3.139576e-06
7a4b509c,0.003201594,0.9881413,0.0007984198,0.006518744,0.00133999
7a457e2e,1.075474e-05,0.9836107,2.066973e-05,0.01630893,4.886055e-05
7a4e9f04,4.735331e-05,0.1049773,0.00537588,0.8895782,2.118272e-05
7a489b5e,0.02849441,0.03670584,0.05965929,0.8749449,0.0001956132
7a4d77be,6.477108e-05,0.9944736,0.0001418218,0.005082763,0.0002370948
7a4b7d6a,0.02596372,0.2755534,0.01176693,0.6855453,0.001170623
7a46f8f8,1.262933e-05,0.02158827,0.004244567,0.9741513,3.229992e-06
7a51870a,3.016765e-06,0.002425077,0.001149908,0.9964209,1.154594e-06
7a4e95ea,0.0004330346,0.7586602,0.009753622,0.229428,0.001725251
7a517012,1.540544e-05,0.6735355,0.0005701943,0.3257337,0.0001450861
7a4eba7a,0.9746372,0.01949317,0.002296493,0.001780408,0.001792652
7a4aed32,0.003172817,0.009436805,0.05691685,0.9304307,4.283229e-05
7a48e848,0.0001926807,0.5848036,7.196995e-05,0.4142916,0.0006401323
7a51a80c,0.0006097335,0.1394774,0.2529384,0.6041142,0.002860295
7a511e8c,0.001587869,0.4236914,0.02660534,0.5480537,6.164485e-05
7a471c84,1.540685e-05,0.6413854,0.0005319783,0.3580366,3.047872e-05
7a50c46e,1.487923e-06,0.9726154,4.59317e-05,0.0273252,1.206358e-05
7a4fc4a6,0.8222367,0.0112896,0.002629993,0.1633353,0.0005082914
7a4adcc0,1.738757e-05,0.001097031,0.003680908,0.9951926,1.20977e-05
7a4e8d52,8.476697e-05,0.03343708,0.0007683516,0.9655632,0.0001465363
7a4a9b3e,1.686351e-06,0.0009845681,0.001077488,0.997936,2.959053e-07
7a48532e,0.0002308338,0.03522098,0.03625385,0.9280013,0.0002930246
7a4fd4e6,0.02046821,0.04405626,0.4069261,0.5284976,5.180146e-05
7a49afc6,0.006780187,0.7403091,0.003784625,0.2484768,0.0006492949
7a4e71fa,1.793224e-06,0.8978603,0.0001636605,0.1019661,8.094557e-06
7a4f1ec0,0.005486207,0.2770378,0.008663155,0.7056051,0.003207739
7a4665dc,1.857125e-06,0.9601864,2.138662e-05,0.0397397,5.069423e-05
7a4aaef8,0.000258988,0.9459733,0.0003517047,0.05330918,0.000106723
7a4828ae,2.028833e-07,0.08702701,0.0004571133,0.9125151,5.63258e-07
7a4a3630,4.556558e-05,0.915682,0.0001151051,0.08410659,5.090363e-05
7a4cd3cc,3.617806e-06,0.1977139,0.0001413021,0.8021225,1.872932e-05
7a4f0034,1.181368e-06,0.9022697,1.783437e-05,0.09770563,5.548402e-06
7a4dbd50,0.0003997866,0.002128384,0.2440795,0.7523683,0.001023992
7a4da432,0.001459629,0.5486174,0.02755351,0.4220379,0.0003316033
7a488998,0.007710543,0.01484901,0.9390056,0.03755835,0.0008765165
7a4a46e8,0.0004271539,0.09297202,0.002905239,0.9032053,0.0004902168
7a50228e,1.950731e-05,0.9616371,1.913178e-05,0.03754239,0.0007818408
7a4d05ae,4.084023e-05,0.9273993,3.274718e-05,0.07211281,0.0004143628
7a483d8a,9.495024e-07,0.703916,0.003787223,0.2922793,1.641744e-05
7a50072c,3.761163e-07,0.3044966,5.644328e-05,0.6954452,1.413609e-06
7a4ebc82,0.001646004,0.9186662,0.01002425,0.06281377,0.006849786
7a4e8cee,0.001357988,0.02565851,0.01569261,0.9571914,9.95291e-05
7a4af71e,0.0001309629,0.9672745,0.0001344201,0.03087469,0.001585413
7a4d3b5a,0.0002694567,0.03171523,0.1073862,0.8605449,8.42657e-05
7a4eb71e,0.0003844352,0.2247402,0.0008216515,0.7740065,4.7249e-05
7a4eba0c,0.0002390785,0.3234373,0.002650897,0.6736571,1.567916e-05
7a4b88b4,0.000207669,0.02035217,0.01243507,0.9669923,1.283854e-05
7a492d12,0.0008000329,0.1130282,0.02708742,0.8579373,0.001147132
7a49ef72,0.005096419,0.6893634,0.0006267761,0.1563769,0.1485366
7a4fafe8,0.0008295667,0.8468903,0.00337956,0.1480659,0.0008347617
7a471e96,0.0004052432,0.9087061,0.0009241228,0.08926635,0.0006981848
7a479c5e,2.298398e-05,0.7042865,5.809219e-05,0.2955371,9.52755e-05
7a4efe86,0.005830587,0.936467,0.0004907056,0.0540938,0.003117857
7a500240,0.001483548,0.9833624,0.0003853406,0.01425496,0.0005139687
7a4bd2d8,3.896162e-05,0.964361,1.637327e-05,0.03554722,3.641635e-05
7a4a5304,4.494766e-05,0.9122415,0.0001263208,0.08756194,2.519333e-05
7a4f08ea,1.448153e-05,0.9371669,2.119524e-05,0.06278633,1.106877e-05
7a4bcc48,0.0007179867,0.9911128,1.009845e-05,0.007092119,0.001067096
7a4f6556,1.705165e-05,0.9711076,0.0003326335,0.02850991,3.291773e-05
7a490df0,0.0002203599,0.9943006,6.083015e-06,0.00525911,0.0002139761
7a4c425e,0.0005093074,0.8293053,7.160199e-05,0.1698417,0.0002720619
7a466f00,1.567906e-05,0.9409415,0.0001298039,0.003689409,0.05522362
7a464f5c,7.069167e-05,0.4230364,0.0009111961,0.5757649,0.00021689
7a4d923a,1.746776e-05,0.06760299,0.000187847,0.9321156,7.608888e-05
7a4ab2a4,0.0003565366,0.06275128,0.02297587,0.9137537,0.0001626623
7a51ba40,6.30869e-05,0.5224111,0.004800259,0.47187,0.0008555775
7a4cae6a,0.007797962,0.02121162,0.02419861,0.9027123,0.04407949
7a4c53e8,6.704575e-07,0.7738594,0.0001622292,0.2259078,6.979465e-05
7a484d70,0.0003418386,0.9648008,6.820117e-06,0.02043209,0.01441852
7a4dbb2a,0.01936468,0.6904494,0.0004317655,0.2893456,0.0004085407
7a495a8a,7.451132e-06,0.9890281,0.0001848174,0.01069547,8.418808e-05
7a4bd684,5.6933e-07,0.5447075,0.000790866,0.4544984,2.588945e-06
7a4d8c86,2.999228e-06,0.7691499,0.0002135951,0.2305881,4.525334e-05
7a49bdd6,0.0002658469,0.8827861,0.0004137695,0.1148892,0.001645008
7a489e42,1.02389e-06,0.9970773,5.515933e-07,0.002911569,9.411377e-06
7a4c4e84,0.01005553,0.5993919,0.01443436,0.3752994,0.0008187767
7a4a80cc,1.862109e-06,0.004047906,0.001197045,0.9947429,1.026953e-05
7a484c9e,0.02909141,0.3682437,0.009314064,0.5932149,0.0001359193
7a4e0634,0.0188016,0.2221906,0.01485953,0.7436529,0.0004953255
7a4fb3f8,3.831288e-05,0.6958307,0.0002296713,0.3033471,0.0005542106
7a50f3d0,5.760727e-05,0.007618472,0.003892634,0.9883422,8.903833e-05
7a4ac596,0.5430173,0.1292835,0.04768885,0.2776821,0.002328235
7a4c21b6,0.003108568,0.8910182,0.00139294,0.1043354,0.0001449955
7a4d504a,0.00179025,0.9466609,0.003330297,0.04684253,0.001375951
7a4b6b54,4.088321e-06,0.9975532,1.918207e-06,0.002417583,2.33538e-05
7a4fa3a4,6.833358e-05,0.8978513,0.001156072,0.1007943,0.0001300254
7a504872,6.546303e-05,0.7154961,0.0006740872,0.2836267,0.0001376562
7a46510a,1.00522e-05,0.3358838,0.0001851732,0.6638999,2.115231e-05
7a49edce,0.0001557369,0.625351,0.005444622,0.3668385,0.002210216
7a4bb0be,5.837742e-06,0.9550133,7.384388e-05,0.04488698,1.99872e-05
7a4900f8,0.1692179,0.08809455,0.02155962,0.7152832,0.005844845
7a483038,0.0004381288,0.002712085,0.2417334,0.7550983,1.802193e-05
7a498d16,5.747329e-05,0.4535372,0.0004528154,0.5459213,3.123747e-05
7a50c612,1.073383e-06,0.1654392,0.00241474,0.8321424,2.559471e-06
7a4bbd84,2.150441e-06,0.01058578,1.90185e-05,0.9893791,1.386388e-05
7a4956d4,5.410806e-05,0.0007635559,0.001884722,0.9972917,5.882924e-06
7a500e70,0.9990985,0.0005251317,0.0001594554,9.722125e-05,0.0001197087
7a4e3d0c,0.0001632638,0.6823096,0.0001596997,0.3146782,0.002689293
7a4c731e,6.651097e-07,0.9984566,1.502496e-07,0.001534462,8.071582e-06
7a4663d4,0.0001238162,0.5164356,0.0006803661,0.4827404,1.98918e-05
7a50a65a,2.712505e-06,0.0002845141,0.02911845,0.9705926,1.734211e-06
7a506e4c,4.369653e-07,0.01532498,0.0002110105,0.9844631,4.681162e-07
7a482a66,0.0005885969,0.1833502,0.004020938,0.8118862,0.0001541174
7a4b4796,3.447163e-05,0.3007684,0.04764688,0.6515436,6.771385e-06
7a4aa228,0.0003956556,0.8227295,0.0002687555,0.1762148,0.0003912652
7a50612c,0.002849145,0.5027306,0.001132416,0.4313061,0.06198164
7a4b7b58,0.0007202983,0.3603553,0.02679965,0.6119851,0.0001396395
7a4f24ba,6.690282e-06,0.1166794,0.0002992593,0.8830134,1.238437e-06
7a4b9638,2.416771e-05,0.6500871,0.0006038159,0.3492758,9.071329e-06
7a48892a,0.0001391444,0.02197953,0.08076817,0.897096,1.721407e-05
7a4fde28,0.007359216,0.2995471,0.03627969,0.651853,0.004960952
7a4946da,0.0005458223,0.01445958,0.00670635,0.9780056,0.0002827724
7a4c2abc,0.9010436,0.001135923,0.05052488,0.04726181,3.372536e-05
7a5082f6,0.002076056,0.9503456,0.0004622713,0.04685847,0.0002577804
7a4d27b4,0.002561761,0.08351796,0.01485038,0.8987834,0.0002865511
7a4864c2,0.0002458456,0.4632586,0.0005207275,0.5358981,7.675323e-05
7a4add92,1.512659e-06,0.003484596,0.0003530181,0.9961542,6.686539e-06
